Sensor1_q0,Sensor1_q1,Sensor1_q2,Sensor1_q3,Sensor2_q0,Sensor2_q1,Sensor2_q2,Sensor2_q3
0.698053658,-0.309499055,-0.467532843,-0.445358753,0.555424571,-0.432902962,-0.387885869,-0.594679058
0.69863838,-0.308805376,-0.466796041,-0.445696175,0.556070566,-0.43196547,-0.387131542,-0.59524852
0.699145913,-0.308243215,-0.46614626,-0.445969701,0.556669772,-0.43107897,-0.386447132,-0.595775306
0.699676096,-0.307640284,-0.465496123,-0.446233451,0.557240248,-0.430216998,-0.385833859,-0.596262515
0.700161755,-0.307073593,-0.464899361,-0.446484149,0.557801962,-0.429370105,-0.385264516,-0.596715748
0.700614691,-0.306527764,-0.464277118,-0.44679606,0.558378398,-0.428519547,-0.384705245,-0.597148716
0.701038778,-0.305952042,-0.463677615,-0.447147757,0.558922529,-0.427652895,-0.384122342,-0.597635925
0.701465964,-0.305329204,-0.463092506,-0.447509885,0.559456348,-0.426730871,-0.383473605,-0.598212123
0.701931179,-0.304692209,-0.462462604,-0.447865933,0.560063004,-0.425707787,-0.382756054,-0.598832548
0.702431321,-0.304023296,-0.461813778,-0.448205352,0.560703933,-0.424624443,-0.381989688,-0.599490941
0.702945411,-0.303304076,-0.461180955,-0.448538244,0.561362863,-0.423476994,-0.381153107,-0.60021776
0.703436196,-0.302568406,-0.460551441,-0.448912412,0.562008083,-0.422274858,-0.380201548,-0.601063848
0.703946531,-0.301824182,-0.459892601,-0.449288666,0.562623739,-0.421029031,-0.379131436,-0.602037251
0.704481065,-0.301072448,-0.459163964,-0.449700296,0.563191056,-0.419784337,-0.37800166,-0.603085279
0.70501411,-0.300332338,-0.458436698,-0.450101674,0.56373769,-0.418557554,-0.37681219,-0.60417062
0.705548406,-0.299608052,-0.457668632,-0.450528771,0.564220726,-0.417386204,-0.375584364,-0.605293334
0.7060588,-0.29888621,-0.456907004,-0.450981349,0.564646125,-0.416262627,-0.374334276,-0.606443942
0.706569314,-0.298148394,-0.456147254,-0.451438874,0.565044284,-0.415182322,-0.373091042,-0.607578695
0.7070871,-0.297358572,-0.455424756,-0.451878369,0.565452516,-0.414080679,-0.371905327,-0.608676672
0.707590342,-0.296552032,-0.454764992,-0.452284873,0.565895557,-0.412922204,-0.370821536,-0.609712064
0.708084285,-0.295735717,-0.454223812,-0.452590197,0.566340208,-0.411732048,-0.369930744,-0.610644758
0.708574295,-0.294892907,-0.453668803,-0.452929765,0.566775143,-0.410548419,-0.36926192,-0.611442506
0.709046364,-0.293948025,-0.453233719,-0.453240722,0.567145288,-0.409404367,-0.368787915,-0.612151861
0.709483385,-0.293079525,-0.452797294,-0.453555405,0.567501724,-0.408280045,-0.368399143,-0.612806141
0.709910572,-0.292245179,-0.452333629,-0.453888059,0.567919075,-0.407127947,-0.367993742,-0.613429248
0.710333645,-0.291429549,-0.451874286,-0.454207867,0.568434298,-0.405902952,-0.367493182,-0.61406374
0.710754752,-0.290601462,-0.451371044,-0.454579562,0.569022059,-0.404634416,-0.36686179,-0.614733517
0.711188078,-0.289753944,-0.450849712,-0.454960167,0.569588006,-0.403365225,-0.366134942,-0.615476668
0.711635113,-0.288896441,-0.450289875,-0.455360681,0.570106447,-0.402152061,-0.36528787,-0.616293132
0.712081552,-0.28805542,-0.44970569,-0.455772758,0.57061857,-0.400949031,-0.364314944,-0.617178321
0.712535739,-0.287234396,-0.449046433,-0.456230849,0.571139038,-0.399774939,-0.36320743,-0.618110657
0.713008344,-0.286400348,-0.448347121,-0.456704438,0.571686745,-0.398553193,-0.361957878,-0.619125247
0.713472962,-0.285560042,-0.447631389,-0.457206994,0.572237968,-0.397334754,-0.360626161,-0.620175481
0.713910341,-0.284753859,-0.446932495,-0.457710326,0.572751164,-0.396149367,-0.359330863,-0.621211112
0.714313388,-0.283985853,-0.446259648,-0.458214998,0.573218763,-0.395010084,-0.358159572,-0.622180998
0.714686155,-0.283247709,-0.445600063,-0.458731949,0.573643267,-0.393923372,-0.357152998,-0.62305671
0.715045333,-0.282539934,-0.44493866,-0.45925051,0.574035943,-0.39289254,-0.356308997,-0.623828828
0.715411723,-0.281841218,-0.444271445,-0.459754825,0.57440418,-0.391899496,-0.355601102,-0.624517679
0.715774894,-0.281156093,-0.443621606,-0.460236311,0.57479161,-0.390897512,-0.354925305,-0.62517345
0.716147065,-0.28047961,-0.44299984,-0.460668772,0.575182736,-0.389909118,-0.354245663,-0.625816047
0.716516256,-0.279846936,-0.442360967,-0.461093307,0.575603247,-0.388944477,-0.353531033,-0.626433432
0.716875851,-0.279228121,-0.441720992,-0.461522907,0.576029003,-0.387999505,-0.352786511,-0.62704742
0.717241347,-0.278604567,-0.441076726,-0.461947709,0.576447189,-0.387094021,-0.352009386,-0.6276595
0.717615843,-0.278007329,-0.44043237,-0.462340504,0.576826751,-0.386194259,-0.351217508,-0.628308237
0.717995346,-0.277412444,-0.439753085,-0.462755054,0.577216029,-0.385253251,-0.350376338,-0.628997862
0.718369424,-0.276829481,-0.439063787,-0.463178039,0.577599227,-0.384302825,-0.349511325,-0.62970835
0.718740284,-0.276255727,-0.438303173,-0.463665515,0.577951312,-0.383330703,-0.348612964,-0.630475163
0.719118655,-0.275620013,-0.437515318,-0.464200586,0.578242362,-0.382309675,-0.347541958,-0.631418645
0.719540596,-0.274963319,-0.436636508,-0.464763463,0.578565836,-0.381213635,-0.346304089,-0.632464468
0.720007777,-0.274294674,-0.435638011,-0.465371668,0.578957915,-0.380109996,-0.345005691,-0.633478761
0.720494628,-0.273578972,-0.434633821,-0.465978086,0.579370439,-0.379007757,-0.343623221,-0.634512722
0.721004128,-0.272805005,-0.433644444,-0.466565192,0.579783559,-0.377869248,-0.342173338,-0.635596871
0.72152859,-0.271994352,-0.43264389,-0.467156202,0.580173314,-0.376689374,-0.340714782,-0.636724114
0.722034037,-0.271190912,-0.43166551,-0.467746913,0.580539405,-0.375459284,-0.339253038,-0.637896538
0.722558796,-0.270351827,-0.430626214,-0.468380034,0.580947518,-0.374125183,-0.337724537,-0.639118731
0.723082066,-0.269533068,-0.429513186,-0.469066113,0.581375659,-0.372772932,-0.336177915,-0.640333772
0.723597169,-0.26872769,-0.428381383,-0.469768018,0.581792176,-0.371462405,-0.334676981,-0.64150238
0.724121928,-0.267938048,-0.427212894,-0.470474303,0.582243502,-0.370198637,-0.333208174,-0.642586946
0.724622667,-0.267153233,-0.426091164,-0.471166283,0.58276397,-0.368903875,-0.331728131,-0.643624723
0.725140154,-0.266341865,-0.424966604,-0.471844941,0.583302915,-0.367650956,-0.330326915,-0.644573152
0.725655198,-0.265540868,-0.423887581,-0.472474605,0.58385998,-0.366444588,-0.329039007,-0.645414174
0.726143122,-0.264812112,-0.422858059,-0.473056048,0.584394217,-0.365291804,-0.327889442,-0.646168768
0.726620793,-0.264101833,-0.421830803,-0.473636389,0.584889531,-0.364175469,-0.326862991,-0.646870375
0.727080524,-0.263358325,-0.420876801,-0.474193454,0.585289896,-0.363119572,-0.32593134,-0.647571564
0.727531493,-0.26263395,-0.419926733,-0.474745095,0.5856933,-0.362034947,-0.325025141,-0.648269236
0.727964878,-0.261942774,-0.418995887,-0.475285053,0.586151183,-0.360890597,-0.324065655,-0.648973227
0.728420258,-0.261219561,-0.417997062,-0.47586441,0.586677551,-0.359680027,-0.323013484,-0.649693906
0.728873968,-0.26050669,-0.416953444,-0.476475626,0.587240517,-0.358460218,-0.321890086,-0.650416553
0.729335785,-0.259803534,-0.415868878,-0.477100611,0.587805152,-0.357236177,-0.320680499,-0.651177227
0.729813874,-0.259074301,-0.414726049,-0.477760136,0.588385403,-0.356006116,-0.319450557,-0.651930749
0.730327547,-0.258308738,-0.413561016,-0.478399336,0.588995099,-0.354699522,-0.318154305,-0.652725875
0.730852842,-0.257538706,-0.412363768,-0.479045421,0.589610696,-0.353337079,-0.316798776,-0.653567791
0.731384099,-0.2567361,-0.411168665,-0.479691654,0.590229332,-0.351913035,-0.315416843,-0.654445529
0.731946766,-0.25589776,-0.409909517,-0.480359018,0.590843976,-0.350453764,-0.313961267,-0.655373275
0.732481539,-0.25509882,-0.408637345,-0.481051832,0.591457546,-0.348957658,-0.312417209,-0.656355262
0.73301363,-0.2543419,-0.407329708,-0.481750935,0.592055559,-0.347562432,-0.310894847,-0.657278538
0.73351717,-0.253602475,-0.40607655,-0.482431889,0.59261018,-0.3462888,-0.309477687,-0.65811938
0.734012246,-0.252871394,-0.404846847,-0.483095467,0.593179882,-0.345036656,-0.308162898,-0.658880234
0.734512389,-0.252135068,-0.403583109,-0.483776927,0.59376049,-0.34377721,-0.307007462,-0.65955466
0.735001504,-0.251425177,-0.402330905,-0.484446228,0.594343901,-0.342448682,-0.305955201,-0.660208821
0.735486925,-0.25073725,-0.401107997,-0.485079676,0.594870389,-0.341058671,-0.304974824,-0.660907567
0.736008525,-0.249982223,-0.400026172,-0.485571474,0.595363081,-0.339663506,-0.304033935,-0.661615551
0.736528933,-0.249207348,-0.398948848,-0.486066759,0.595860362,-0.338325918,-0.303148925,-0.662259042
0.737002254,-0.248469099,-0.39787963,-0.486603379,0.596331894,-0.337127626,-0.302285999,-0.66283983
0.737404644,-0.247814059,-0.396824539,-0.487188697,0.596764207,-0.336063743,-0.301463008,-0.663365543
0.73778075,-0.247177973,-0.395789057,-0.487784594,0.597109854,-0.335064828,-0.300648719,-0.663929105
0.738169253,-0.246546954,-0.394763321,-0.488346964,0.59744513,-0.334076881,-0.299813718,-0.66450268
0.738577604,-0.245912105,-0.393710852,-0.488899082,0.597803473,-0.333118767,-0.299003035,-0.665026546
0.738983274,-0.245288089,-0.392739803,-0.489380419,0.598149657,-0.332200617,-0.298285425,-0.665496528
0.739367902,-0.244676664,-0.391834259,-0.489831239,0.59849757,-0.331308007,-0.297603667,-0.665933907
0.739727199,-0.244093493,-0.390969127,-0.490270734,0.598828495,-0.330441475,-0.296959132,-0.666354477
0.740067542,-0.243516609,-0.390167654,-0.490682155,0.599166512,-0.329638749,-0.296302348,-0.666740417
0.740387857,-0.24293308,-0.38941887,-0.491082966,0.599481583,-0.328878969,-0.295676678,-0.667110205
0.740676522,-0.24239248,-0.388725907,-0.491463691,0.599823713,-0.328132123,-0.29505989,-0.667443216
0.740965664,-0.24187766,-0.388029933,-0.491831362,0.600182235,-0.327346116,-0.294484735,-0.667760968
0.741280735,-0.241352767,-0.387326717,-0.492168516,0.600555956,-0.326474011,-0.293938637,-0.668092489
0.741624415,-0.24078469,-0.386618882,-0.492485404,0.600965798,-0.325524092,-0.293407857,-0.668420732
0.741974533,-0.24021171,-0.385895908,-0.492804885,0.601381779,-0.324508667,-0.292900473,-0.668762803
0.742355227,-0.239596993,-0.385182559,-0.493088812,0.601832688,-0.323450744,-0.292364985,-0.669103801
0.742757499,-0.238965005,-0.384434223,-0.493373513,0.602334499,-0.322368503,-0.291768909,-0.669434547
0.743163168,-0.238348052,-0.38361302,-0.493700266,0.60279119,-0.32123813,-0.290996194,-0.6699031
0.743591428,-0.237730294,-0.382712871,-0.494051784,0.603117645,-0.320085794,-0.289918065,-0.670628011
0.744070947,-0.237137899,-0.381634533,-0.494448811,0.603351235,-0.319043726,-0.28858152,-0.671490252
0.744531572,-0.236664653,-0.380373776,-0.494952977,0.603534997,-0.318166584,-0.287105739,-0.672373474
0.744962931,-0.236280411,-0.378944546,-0.495583475,0.603784442,-0.317327887,-0.285626531,-0.673175335
0.745364428,-0.235886976,-0.377407312,-0.496339887,0.604145885,-0.316276401,-0.28419137,-0.673952818
0.745787084,-0.23534885,-0.375882477,-0.497116774,0.604580641,-0.314887196,-0.282934248,-0.674742103
0.746248662,-0.234580025,-0.374511629,-0.497821569,0.604992926,-0.313302815,-0.28196913,-0.675513446
0.746709943,-0.233715445,-0.373366266,-0.498396754,0.605388939,-0.311742395,-0.281351835,-0.676137686
0.747127593,-0.232829988,-0.372388959,-0.498915941,0.605715215,-0.310428739,-0.281078219,-0.676563442
0.747503161,-0.231950343,-0.371652186,-0.499312222,0.605953455,-0.309402555,-0.280976474,-0.676862359
0.74783814,-0.231182605,-0.371056765,-0.4996095,0.606159449,-0.308635056,-0.280886829,-0.677065849
0.748119414,-0.230512381,-0.370590687,-0.499844015,0.606388748,-0.308045,-0.280707598,-0.677203238
0.748364985,-0.229984075,-0.370135576,-0.500057161,0.606611192,-0.307588637,-0.280330092,-0.677367926
0.748629451,-0.229523078,-0.36966154,-0.500223577,0.606855392,-0.307207882,-0.279717088,-0.677575409
0.748916566,-0.229133859,-0.369080067,-0.500401258,0.607136488,-0.306847572,-0.279042244,-0.677764952
0.749206543,-0.228771463,-0.368424147,-0.500616491,0.60745728,-0.306415021,-0.278469175,-0.677909017
0.749475956,-0.228383914,-0.367834836,-0.500823438,0.607762694,-0.305850714,-0.278072,-0.678053081
0.749726593,-0.227992222,-0.367309004,-0.501012802,0.608028412,-0.30517298,-0.277768523,-0.678244591
0.750013053,-0.227548257,-0.366840243,-0.50112921,0.608322322,-0.304457366,-0.277546167,-0.678393483
0.750280857,-0.227112308,-0.3664065,-0.501243472,0.60861212,-0.303825051,-0.277367562,-0.6784904
0.750555873,-0.226672724,-0.366038471,-0.501299679,0.608862698,-0.303222448,-0.277173728,-0.678614259
0.750828683,-0.226296499,-0.365611941,-0.501372457,0.609073102,-0.302660972,-0.276922405,-0.678778648
0.751081944,-0.225893706,-0.365165174,-0.501500189,0.609146178,-0.302145064,-0.276484787,-0.679121196
0.751353621,-0.225533828,-0.364645511,-0.501633227,0.609149098,-0.301733881,-0.275872439,-0.67955029
0.751611173,-0.225243166,-0.364060909,-0.501802564,0.609107792,-0.301340044,-0.275147825,-0.680055618
0.751843214,-0.224988759,-0.363449723,-0.502012134,0.609009027,-0.30094704,-0.274345875,-0.680642009
0.752028883,-0.224774674,-0.362828016,-0.50227952,0.608884335,-0.300618142,-0.273593664,-0.681201398
0.752173781,-0.224579781,-0.362244606,-0.502570748,0.608855486,-0.300317854,-0.272999972,-0.68159759
0.75226295,-0.224389926,-0.361703217,-0.502912104,0.608906448,-0.299983442,-0.272616029,-0.681853116
0.752337933,-0.224181399,-0.361275911,-0.503199995,0.609005034,-0.29959017,-0.272373378,-0.68203485
0.752467513,-0.223940849,-0.360919595,-0.503368914,0.609156072,-0.299132138,-0.272193849,-0.682172656
0.752655804,-0.223622128,-0.360595226,-0.503461599,0.609387875,-0.298646331,-0.272037715,-0.682240605
0.752852261,-0.2232593,-0.360313207,-0.50353092,0.609655261,-0.298130214,-0.271852285,-0.682301342
0.753044128,-0.22292456,-0.360029668,-0.503594875,0.609932423,-0.297587097,-0.27161783,-0.682384193
0.753258169,-0.222584233,-0.359708369,-0.503654897,0.610237896,-0.297002405,-0.271324545,-0.682482541
0.753468156,-0.222248927,-0.359346151,-0.503747344,0.610533237,-0.296472579,-0.270995677,-0.682579398
0.753659606,-0.221976504,-0.358944386,-0.503867567,0.610779464,-0.29595986,-0.270672679,-0.682709992
0.75381726,-0.221728906,-0.358513832,-0.504047275,0.61095041,-0.295376182,-0.270435214,-0.682903588
0.753901601,-0.221492603,-0.358085454,-0.504329324,0.611078143,-0.294616073,-0.270396054,-0.683133245
0.753869116,-0.221421555,-0.35752666,-0.504805744,0.611230731,-0.293568492,-0.270508438,-0.683403194
0.753815532,-0.221347496,-0.356887043,-0.505370259,0.611482918,-0.292218387,-0.270857513,-0.683617771
0.753863811,-0.221156329,-0.356197923,-0.505867839,0.611994565,-0.290472478,-0.271384984,-0.68369478
0.754083753,-0.220629796,-0.355538547,-0.506233692,0.61274755,-0.288673848,-0.271844387,-0.68359971
0.754471302,-0.219630778,-0.355053872,-0.506430686,0.613505125,-0.287174731,-0.272034556,-0.68347609
0.754942656,-0.218577474,-0.354605883,-0.506497979,0.614110291,-0.2861242,-0.271935582,-0.683412373
0.755456984,-0.217752889,-0.354085237,-0.506450534,0.614497423,-0.28547743,-0.271648884,-0.68344909
0.755923331,-0.217152119,-0.353639573,-0.506324172,0.61468637,-0.285181046,-0.271282166,-0.68354851
0.756314099,-0.216684341,-0.353285611,-0.506188273,0.61469692,-0.285197467,-0.270954549,-0.683661997
0.756521761,-0.216415465,-0.353012085,-0.506183684,0.614564836,-0.285461992,-0.270625532,-0.683800757
0.756568253,-0.216411218,-0.352746814,-0.506300688,0.614345193,-0.285898149,-0.270271659,-0.683955848
0.756508529,-0.216588721,-0.352485627,-0.506495953,0.614114285,-0.286349863,-0.269900978,-0.684120834
0.756400883,-0.216821074,-0.352226466,-0.506737411,0.613923132,-0.286737531,-0.269490689,-0.684291482
0.756332755,-0.21699135,-0.351974547,-0.50694108,0.613818228,-0.287011892,-0.269057065,-0.684441328
0.756316066,-0.21708332,-0.351695925,-0.507120013,0.613831162,-0.287172019,-0.268737614,-0.68448782
0.75634861,-0.217100337,-0.351408303,-0.50726378,0.6139732,-0.287137181,-0.268525451,-0.684458315
0.756428778,-0.216990605,-0.351188987,-0.507343054,0.614187956,-0.286893427,-0.268438816,-0.684401929
0.756567955,-0.21672143,-0.350998461,-0.507382452,0.61442697,-0.286595613,-0.268451184,-0.684307456
0.756720781,-0.216421977,-0.350858361,-0.507379234,0.6146487,-0.286327332,-0.268437684,-0.684225738
0.756860435,-0.216175422,-0.350758404,-0.507344961,0.614780605,-0.286205977,-0.268425465,-0.684162855
0.756968498,-0.215994343,-0.35068059,-0.507314861,0.6147874,-0.286189586,-0.268412709,-0.684168696
0.757020295,-0.215909421,-0.350626677,-0.507311106,0.614669085,-0.286215335,-0.268375427,-0.684278786
0.757018089,-0.215851665,-0.350583613,-0.507368803,0.614456058,-0.286321849,-0.268283576,-0.684461415
0.756968319,-0.215869606,-0.350510299,-0.507485807,0.614258885,-0.286495626,-0.268102139,-0.684636831
0.756882727,-0.215963095,-0.350427777,-0.507630706,0.614079714,-0.286714494,-0.267947495,-0.684766412
0.7567873,-0.216084108,-0.350377291,-0.507756352,0.6138587,-0.286941022,-0.267849624,-0.684907913
0.756705284,-0.216196969,-0.350423157,-0.50779891,0.613661826,-0.287148774,-0.267891407,-0.684980989
0.756599367,-0.216315538,-0.350523323,-0.507837057,0.613514185,-0.287261963,-0.268118382,-0.684977055
0.756481469,-0.216397867,-0.350698054,-0.507857084,0.613411367,-0.287255675,-0.268521398,-0.684913874
0.756367981,-0.216408446,-0.350938171,-0.507855773,0.613370776,-0.287170619,-0.268948168,-0.684818447
0.756291926,-0.216347456,-0.351188332,-0.507822216,0.613387108,-0.28714323,-0.269324839,-0.68466723
0.756235242,-0.216292128,-0.351420164,-0.507769823,0.61344707,-0.287191898,-0.269545287,-0.684506178
0.75618881,-0.216287777,-0.351593882,-0.507720232,0.613503337,-0.2873272,-0.269651771,-0.684357107
0.756165266,-0.216298506,-0.351721436,-0.507662416,0.613521278,-0.287483722,-0.269762188,-0.684231818
0.756144166,-0.216341868,-0.351843476,-0.50759089,0.613483131,-0.287628114,-0.269927949,-0.684140027
0.756118596,-0.216400951,-0.351992905,-0.507500112,0.613418996,-0.287756562,-0.270146072,-0.684057415
0.756048977,-0.216498181,-0.352151692,-0.50745225,0.613339186,-0.287868679,-0.270425677,-0.683971345
0.755961776,-0.216551751,-0.352361888,-0.507413507,0.613174081,-0.288004935,-0.270781934,-0.683921039
0.755846918,-0.216625243,-0.352631152,-0.507366061,0.613006294,-0.288226962,-0.271224111,-0.683802724
0.755699456,-0.216789842,-0.352949053,-0.507294476,0.612879217,-0.288490653,-0.27166453,-0.683630645
0.755543411,-0.217009261,-0.353320301,-0.507174611,0.612797081,-0.288787484,-0.272086799,-0.683410823
0.755416214,-0.21720989,-0.35369584,-0.507016242,0.612709999,-0.289205402,-0.27260223,-0.68310684
0.755240977,-0.217507571,-0.354213566,-0.506788254,0.612562299,-0.289749026,-0.273312211,-0.682725012
0.755014718,-0.217856884,-0.354888171,-0.506503463,0.61233145,-0.290451735,-0.274283201,-0.682243824
0.754683077,-0.218341514,-0.355767399,-0.506172121,0.612124979,-0.291083694,-0.275180131,-0.681798697
0.754319847,-0.218924478,-0.356668979,-0.50582695,0.611882985,-0.291801691,-0.276117086,-0.681330144
0.753951371,-0.219506666,-0.357628495,-0.505446434,0.611551821,-0.292779803,-0.277167082,-0.680780947
0.75349766,-0.220271423,-0.358743846,-0.504999936,0.611082733,-0.294139624,-0.278404891,-0.680110812
0.752983928,-0.221131891,-0.36010465,-0.504421175,0.610483408,-0.295792341,-0.279740393,-0.679383636
0.75238049,-0.22221218,-0.361551464,-0.503811479,0.609755516,-0.297721505,-0.281302482,-0.678549409
